0,2023-01-31 19:54:47,18788.14,1294.78,76.77,5.7228
0,2023-01-31 19:54:58,18788.14,1294.78,76.77,5.7228
0,2023-01-31 19:55:09,18788.14,1294.78,76.77,5.7228
0,2023-01-31 19:55:19,18788.14,1294.78,76.77,5.7228
0,2023-01-31 19:55:33,18788.14,1294.78,76.77,5.7228
0,2023-01-31 19:55:45,18788.14,1294.78,76.77,5.7235
0,2023-01-31 19:55:56,18789.84,1295.06,76.77,5.7235
0,2023-01-31 19:56:06,18789.84,1295.06,76.77,5.7235
0,2023-01-31 19:56:17,18789.84,1295.06,76.77,5.7235
0,2023-01-31 19:56:32,18789.84,1295.06,76.77,5.7235
0,2023-01-31 19:56:41,18789.84,1295.06,76.77,5.7258
0,2023-01-31 19:56:52,18793.41,1295.5,76.78,5.7258
0,2023-01-31 19:57:03,18793.41,1295.5,76.78,5.7258
0,2023-01-31 19:57:14,18793.41,1295.5,76.78,5.7258
0,2023-01-31 19:57:24,18793.41,1295.5,76.78,5.7258
0,2023-01-31 19:57:36,18793.41,1295.5,76.78,5.7258
0,2023-01-31 19:57:49,18795.61,1295.66,76.79,5.7265
0,2023-01-31 19:57:59,18795.61,1295.66,76.79,5.7265
0,2023-01-31 20:00:38,18806.28,1296.24,76.77,5.7287
0,2023-01-31 20:00:54,18806.28,1296.24,76.77,5.7287
0,2023-01-31 20:01:07,18806.28,1296.24,76.77,5.7287
0,2023-01-31 20:01:18,18806.28,1296.24,76.77,5.7287
0,2023-01-31 20:01:29,18806.28,1296.24,76.77,5.7287
0,2023-01-31 20:01:41,18806.28,1296.24,76.75,5.7286
0,2023-01-31 20:01:54,18805.65,1296.22,76.75,5.7286
0,2023-01-31 20:02:03,18805.65,1296.22,76.75,5.7286
0,2023-01-31 20:02:14,18805.65,1296.22,76.75,5.7286
0,2023-01-31 20:02:24,18805.65,1296.22,76.75,5.7286
0,2023-01-31 20:02:34,18805.65,1296.22,76.75,5.7286
0,2023-01-31 20:02:45,18805.65,1296.22,76.72,5.7282
0,2023-01-31 20:02:55,18805.38,1296.25,76.72,5.7282
